command,timestamp,status,api,name,GUID,description,platform,executor,timeout,callback_id,output
QuotaNonPagedPoolUsage     : 17
QuotaPagedPoolUsage        : 100
QuotaPeakNonPagedPoolUsage : 86
QuotaPeakPagedPoolUsage    : 128
ReadOperationCount         : 26
ReadTransferCount          : 1129454
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 23
UserModeTime               : 2968750
VirtualSize                : 2203463254016
WindowsVersion             : 10.0.20348
WorkingSetSize             : 17285120
WriteOperationCount        : 27
WriteTransferCount         : 188416
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 288
VM                         : 2203463254016
WS                         : 17285120
Path                       : C:\Windows\System32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""3456""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""3456""
Caption                    : msdtc.exe
CommandLine                : C:\Windows\System32\msdtc.exe
CreationClassName          : Win32_Process
CreationDate               : 20240905135021.890569-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : msdtc.exe
ExecutablePath             : C:\Windows\System32\msdtc.exe
ExecutionState             : 
Handle                     : 3456
HandleCount                : 233
InstallDate                : 
KernelModeTime             : 156250
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : msdtc.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 155
OtherTransferCount         : 2794
PageFaults                 : 3237
PageFileUsage              : 2764
ParentProcessId            : 676
PeakPageFileUsage          : 3724
PeakVirtualSize            : 2203407245312
PeakWorkingSetSize         : 11600
Priority                   : 8
PrivatePageCount           : 2830336
ProcessId                  : 3456
QuotaNonPagedPoolUsage     : 14
QuotaPagedPoolUsage        : 92
QuotaPeakNonPagedPoolUsage : 15
QuotaPeakPagedPoolUsage    : 92
ReadOperationCount         : 1
ReadTransferCount          : 116
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 9
UserModeTime               : 156250
VirtualSize                : 2203404312576
WindowsVersion             : 10.0.20348
WorkingSetSize             : 10817536
WriteOperationCount        : 4
WriteTransferCount         : 94368
PSComputerName             : GORILLA-DC01-20
ProcessName                : msdtc.exe
Handles                    : 233
VM                         : 2203404312576
WS                         : 10817536
Path                       : C:\Windows\System32\msdtc.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""3412""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""3412""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s 
                             PcaSvc
CreationClassName          : Win32_Process
CreationDate               : 20240905135022.681524-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 3412
HandleCount                : 266
InstallDate                : 
KernelModeTime             : 156250
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 592
OtherTransferCount         : 34088
PageFaults                 : 3371
PageFileUsage              : 3908
ParentProcessId            : 676
PeakPageFileUsage          : 4332
PeakVirtualSize            : 2203419353088
PeakWorkingSetSize         : 12444
Priority                   : 8
PrivatePageCount           : 4001792
ProcessId                  : 3412
QuotaNonPagedPoolUsage     : 14
QuotaPagedPoolUsage        : 113
QuotaPeakNonPagedPoolUsage : 18
QuotaPeakPagedPoolUsage    : 122
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 8
UserModeTime               : 0
VirtualSize                : 2203413311488
WindowsVersion             : 10.0.20348
WorkingSetSize             : 11890688
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 266
VM                         : 2203413311488
WS                         : 11890688
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""5680""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""5680""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s 
                             UALSVC
CreationClassName          : Win32_Process
CreationDate               : 20240905135024.621497-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 5680
HandleCount                : 259
InstallDate                : 
KernelModeTime             : 1093750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 926
OtherTransferCount         : 27288
PageFaults                 : 5855
PageFileUsage              : 7896
ParentProcessId            : 676
PeakPageFileUsage          : 11268
PeakVirtualSize            : 2203574202368
PeakWorkingSetSize         : 15400
Priority                   : 8
PrivatePageCount           : 8085504
ProcessId                  : 5680
QuotaNonPagedPoolUsage     : 20
QuotaPagedPoolUsage        : 136
QuotaPeakNonPagedPoolUsage : 21
QuotaPeakPagedPoolUsage    : 139
ReadOperationCount         : 127
ReadTransferCount          : 11968872
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 8
UserModeTime               : 625000
VirtualSize                : 2203569475584
WindowsVersion             : 10.0.20348
WorkingSetSize             : 14589952
WriteOperationCount        : 211
WriteTransferCount         : 942080
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 259
VM                         : 2203569475584
WS                         : 14589952
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""1832""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""1832""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k netsvcs -p -s UsoSvc
CreationClassName          : Win32_Process
CreationDate               : 20240905135029.761657-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 1832
HandleCount                : 224
InstallDate                : 
KernelModeTime             : 781250
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 233
OtherTransferCount         : 43380
PageFaults                 : 3427
PageFileUsage              : 2644
ParentProcessId            : 676
PeakPageFileUsage          : 3232
PeakVirtualSize            : 2203410370560
PeakWorkingSetSize         : 12384
Priority                   : 8
PrivatePageCount           : 2707456
ProcessId                  : 1832
QuotaNonPagedPoolUsage     : 14
QuotaPagedPoolUsage        : 93
QuotaPeakNonPagedPoolUsage : 34
QuotaPeakPagedPoolUsage    : 98
ReadOperationCount         : 4
ReadTransferCount          : 10716
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 7
UserModeTime               : 156250
VirtualSize                : 2203406700544
WindowsVersion             : 10.0.20348
WorkingSetSize             : 12242944
WriteOperationCount        : 1
WriteTransferCount         : 4096
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 224
VM                         : 2203406700544
WS                         : 12242944
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2956""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""2956""
Caption                    : svchost.exe
CommandLine                : C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc
CreationClassName          : Win32_Process
CreationDate               : 20240905135034.106577-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : svchost.exe
ExecutablePath             : C:\Windows\system32\svchost.exe
ExecutionState             : 
Handle                     : 2956
HandleCount                : 222
InstallDate                : 
KernelModeTime             : 0
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : svchost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 88
OtherTransferCount         : 2722
PageFaults                 : 4496
PageFileUsage              : 2768
ParentProcessId            : 676
PeakPageFileUsage          : 2924
PeakVirtualSize            : 2203455275008
PeakWorkingSetSize         : 17076
Priority                   : 8
PrivatePageCount           : 2834432
ProcessId                  : 2956
QuotaNonPagedPoolUsage     : 13
QuotaPagedPoolUsage        : 167
QuotaPeakNonPagedPoolUsage : 14
QuotaPeakPagedPoolUsage    : 169
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 1
Status                     : 
TerminationDate            : 
ThreadCount                : 6
UserModeTime               : 625000
VirtualSize                : 2203452645376
WindowsVersion             : 10.0.20348
WorkingSetSize             : 17399808
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : svchost.exe
Handles                    : 222
VM                         : 2203452645376
WS                         : 17399808
Path                       : C:\Windows\system32\svchost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""3500""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""3500""
Caption                    : csrss.exe
CommandLine                : 
CreationClassName          : Win32_Process
CreationDate               : 20240905140356.034790-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : csrss.exe
ExecutablePath             : 
ExecutionState             : 
Handle                     : 3500
HandleCount                : 162
InstallDate                : 
KernelModeTime             : 781250
MaximumWorkingSetSize      : 
MinimumWorkingSetSize      : 
Name                       : csrss.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 944
OtherTransferCount         : 6244
PageFaults                 : 1643
PageFileUsage              : 1704
ParentProcessId            : 3696
PeakPageFileUsage          : 1980
PeakVirtualSize            : 2203412619264
PeakWorkingSetSize         : 6100
Priority                   : 13
PrivatePageCount           : 1744896
ProcessId                  : 3500
QuotaNonPagedPoolUsage     : 11
QuotaPagedPoolUsage        : 120
QuotaPeakNonPagedPoolUsage : 12
QuotaPeakPagedPoolUsage    : 128
ReadOperationCount         : 36
ReadTransferCount          : 26499
SessionId                  : 2
Status                     : 
TerminationDate            : 
ThreadCount                : 10
UserModeTime               : 0
VirtualSize                : 2203408261120
WindowsVersion             : 10.0.20348
WorkingSetSize             : 6156288
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : csrss.exe
Handles                    : 162
VM                         : 2203408261120
WS                         : 6156288
Path                       : 

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2372""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""2372""
Caption                    : winlogon.exe
CommandLine                : winlogon.exe
CreationClassName          : Win32_Process
CreationDate               : 20240905140356.047369-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : winlogon.exe
ExecutablePath             : C:\Windows\system32\winlogon.exe
ExecutionState             : 
Handle                     : 2372
HandleCount                : 203
InstallDate                : 
KernelModeTime             : 625000
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : winlogon.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 180
OtherTransferCount         : 3944
PageFaults                 : 2465
PageFileUsage              : 1968
ParentProcessId            : 3696
PeakPageFileUsage          : 2580
PeakVirtualSize            : 2203423956992
PeakWorkingSetSize         : 8504
Priority                   : 13
PrivatePageCount           : 2015232
ProcessId                  : 2372
QuotaNonPagedPoolUsage     : 11
QuotaPagedPoolUsage        : 122
QuotaPeakNonPagedPoolUsage : 18
QuotaPeakPagedPoolUsage    : 130
ReadOperationCount         : 1
ReadTransferCount          : 36864
SessionId                  : 2
Status                     : 
TerminationDate            : 
ThreadCount                : 2
UserModeTime               : 0
VirtualSize                : 2203415707648
WindowsVersion             : 10.0.20348
WorkingSetSize             : 8622080
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : winlogon.exe
Handles                    : 203
VM                         : 2203415707648
WS                         : 8622080
Path                       : C:\Windows\system32\winlogon.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""2788""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""2788""
Caption                    : LogonUI.exe
CommandLine                : ""LogonUI.exe"" /flags:0x2 /state0:0xa396b055 /state1:0x41c64e6d
CreationClassName          : Win32_Process
CreationDate               : 20240905140356.145515-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : LogonUI.exe
ExecutablePath             : C:\Windows\system32\LogonUI.exe
ExecutionState             : 
Handle                     : 2788
HandleCount                : 454
InstallDate                : 
KernelModeTime             : 1250000
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : LogonUI.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 1118
OtherTransferCount         : 9318
PageFaults                 : 14126
PageFileUsage              : 9772
ParentProcessId            : 2372
PeakPageFileUsage          : 17928
PeakVirtualSize            : 2203610116096
PeakWorkingSetSize         : 48988
Priority                   : 13
PrivatePageCount           : 10006528
ProcessId                  : 2788
QuotaNonPagedPoolUsage     : 27
QuotaPagedPoolUsage        : 427
QuotaPeakNonPagedPoolUsage : 44
QuotaPeakPagedPoolUsage    : 450
ReadOperationCount         : 2
ReadTransferCount          : 123110
SessionId                  : 2
Status                     : 
TerminationDate            : 
ThreadCount                : 10
UserModeTime               : 625000
VirtualSize                : 2203603255296
WindowsVersion             : 10.0.20348
WorkingSetSize             : 45871104
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : LogonUI.exe
Handles                    : 454
VM                         : 2203603255296
WS                         : 45871104
Path                       : C:\Windows\system32\LogonUI.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""4344""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""4344""
Caption                    : dwm.exe
CommandLine                : ""dwm.exe""
CreationClassName          : Win32_Process
CreationDate               : 20240905140356.180791-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : dwm.exe
ExecutablePath             : C:\Windows\system32\dwm.exe
ExecutionState             : 
Handle                     : 4344
HandleCount                : 716
InstallDate                : 
KernelModeTime             : 1562500
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : dwm.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 519
OtherTransferCount         : 13794
PageFaults                 : 12262
PageFileUsage              : 17468
ParentProcessId            : 2372
PeakPageFileUsage          : 24492
PeakVirtualSize            : 2203562864640
PeakWorkingSetSize         : 43500
Priority                   : 13
PrivatePageCount           : 17887232
ProcessId                  : 4344
QuotaNonPagedPoolUsage     : 27
QuotaPagedPoolUsage        : 343
QuotaPeakNonPagedPoolUsage : 128
QuotaPeakPagedPoolUsage    : 347
ReadOperationCount         : 3
ReadTransferCount          : 99672
SessionId                  : 2
Status                     : 
TerminationDate            : 
ThreadCount                : 19
UserModeTime               : 312500
VirtualSize                : 2203559653376
WindowsVersion             : 10.0.20348
WorkingSetSize             : 44392448
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : dwm.exe
Handles                    : 716
VM                         : 2203559653376
WS                         : 44392448
Path                       : C:\Windows\system32\dwm.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""4992""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""4992""
Caption                    : fontdrvhost.exe
CommandLine                : ""fontdrvhost.exe""
CreationClassName          : Win32_Process
CreationDate               : 20240905140356.188357-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : fontdrvhost.exe
ExecutablePath             : C:\Windows\system32\fontdrvhost.exe
ExecutionState             : 
Handle                     : 4992
HandleCount                : 33
InstallDate                : 
KernelModeTime             : 468750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : fontdrvhost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 16
OtherTransferCount         : 642
PageFaults                 : 1164
PageFileUsage              : 1252
ParentProcessId            : 2372
PeakPageFileUsage          : 1308
PeakVirtualSize            : 2203388112896
PeakWorkingSetSize         : 4112
Priority                   : 8
PrivatePageCount           : 1282048
ProcessId                  : 4992
QuotaNonPagedPoolUsage     : 6
QuotaPagedPoolUsage        : 37
QuotaPeakNonPagedPoolUsage : 7
QuotaPeakPagedPoolUsage    : 37
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 2
Status                     : 
TerminationDate            : 
ThreadCount                : 5
UserModeTime               : 156250
VirtualSize                : 2203387064320
WindowsVersion             : 10.0.20348
WorkingSetSize             : 4186112
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : fontdrvhost.exe
Handles                    : 33
VM                         : 2203387064320
WS                         : 4186112
Path                       : C:\Windows\system32\fontdrvhost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""4408""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""4408""
Caption                    : rdpclip.exe
CommandLine                : rdpclip
CreationClassName          : Win32_Process
CreationDate               : 20240905140357.066992-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : rdpclip.exe
ExecutablePath             : C:\Windows\System32\rdpclip.exe
ExecutionState             : 
Handle                     : 4408
HandleCount                : 316
InstallDate                : 
KernelModeTime             : 3750000
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : rdpclip.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 94
OtherTransferCount         : 2750
PageFaults                 : 3016
PageFileUsage              : 2392
ParentProcessId            : 1064
PeakPageFileUsage          : 2584
PeakVirtualSize            : 2203444867072
PeakWorkingSetSize         : 11364
Priority                   : 8
PrivatePageCount           : 2449408
ProcessId                  : 4408
QuotaNonPagedPoolUsage     : 13
QuotaPagedPoolUsage        : 178
QuotaPeakNonPagedPoolUsage : 27
QuotaPeakPagedPoolUsage    : 181
ReadOperationCount         : 8
ReadTransferCount          : 232
SessionId                  : 1
Status                     : 
TerminationDate            : 
ThreadCount                : 9
UserModeTime               : 781250
VirtualSize                : 2203441721344
WindowsVersion             : 10.0.20348
WorkingSetSize             : 11599872
WriteOperationCount        : 7
WriteTransferCount         : 148
PSComputerName             : GORILLA-DC01-20
ProcessName                : rdpclip.exe
Handles                    : 316
VM                         : 2203441721344
WS                         : 11599872
Path                       : C:\Windows\System32\rdpclip.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""5308""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""5308""
Caption                    : WUDFHost.exe
CommandLine                : ""C:\Windows\System32\WUDFHost.exe"" 
                             -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMD
                             FCommunicationPorts\WUDF\HostProcess-e95447a8-dd5e-45ac-a9e3-9282bf013
                             be0 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-7c1b
                             f089-5233-4ffa-8697-f46bd4af13ab -IoCancelEventPortName:\UMDFCommunica
                             tionPorts\WUDF\HostProcess-929b8715-ca40-4205-b60e-3f77a386f350 -NonSt
                             ateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-9379
                             a684-0970-47f5-8126-ae3215606f5d 
                             -LifetimeId:32a68af3-5930-44a2-8a17-e8da82df7e31 -DeviceGroupId: 
                             -HostArg:0
CreationClassName          : Win32_Process
CreationDate               : 20240905140357.095342-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : WUDFHost.exe
ExecutablePath             : C:\Windows\System32\WUDFHost.exe
ExecutionState             : 
Handle                     : 5308
HandleCount                : 325
InstallDate                : 
KernelModeTime             : 468750
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : WUDFHost.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 276
OtherTransferCount         : 6524
PageFaults                 : 16344
PageFileUsage              : 3292
ParentProcessId            : 676
PeakPageFileUsage          : 3584
PeakVirtualSize            : 2203483824128
PeakWorkingSetSize         : 37004
Priority                   : 8
PrivatePageCount           : 3371008
ProcessId                  : 5308
QuotaNonPagedPoolUsage     : 13
QuotaPagedPoolUsage        : 186
QuotaPeakNonPagedPoolUsage : 14
QuotaPeakPagedPoolUsage    : 192
ReadOperationCount         : 0
ReadTransferCount          : 0
SessionId                  : 0
Status                     : 
TerminationDate            : 
ThreadCount                : 7
UserModeTime               : 937500
VirtualSize                : 2203479629824
WindowsVersion             : 10.0.20348
WorkingSetSize             : 37744640
WriteOperationCount        : 0
WriteTransferCount         : 0
PSComputerName             : GORILLA-DC01-20
ProcessName                : WUDFHost.exe
Handles                    : 325
VM                         : 2203479629824
WS                         : 37744640
Path                       : C:\Windows\System32\WUDFHost.exe

__GENUS                    : 2
__CLASS                    : Win32_Process
__SUPERCLASS               : CIM_Process
__DYNASTY                  : CIM_ManagedSystemElement
__RELPATH                  : Win32_Process.Handle=""4580""
__PROPERTY_COUNT           : 45
__DERIVATION               : {CIM_Process, CIM_LogicalElement, CIM_ManagedSystemElement}
__SERVER                   : GORILLA-DC01-20
__NAMESPACE                : root\cimv2
__PATH                     : \\GORILLA-DC01-20\root\cimv2:Win32_Process.Handle=""4580""
Caption                    : apollo.exe
CommandLine                : ""C:\Users\domainadmin\Desktop\apollo.exe"" 
CreationClassName          : Win32_Process
CreationDate               : 20240905140416.221268-240
CSCreationClassName        : Win32_ComputerSystem
CSName                     : GORILLA-DC01-20
Description                : apollo.exe
ExecutablePath             : C:\Users\domainadmin\Desktop\apollo.exe
ExecutionState             : 
Handle                     : 4580
HandleCount                : 1360
InstallDate                : 
KernelModeTime             : 15625000
MaximumWorkingSetSize      : 1380
MinimumWorkingSetSize      : 200
Name                       : apollo.exe
OSCreationClassName        : Win32_OperatingSystem
OSName                     : Microsoft Windows Server 2022 Standard 
                             Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount        : 26977
OtherTransferCount         : 1679517
PageFaults                 : 96588
PageFileUsage              : 119732
ParentProcessId            : 5700
PeakPageFileUsage          : 120476
PeakVirtualSize            : 5141884928
PeakWorkingSetSize         : 141888
Priority                   : 8
PrivatePageCount           : 122605568
ProcessId                  : 4580
QuotaNonPagedPoolUsage     : 56
QuotaPagedPoolUsage        : 572
