command,timestamp,status,api,name,GUID,description,platform,executor,timeout,callback_id,output
OtherOperationCount=2481
OtherTransferCount=65692
PageFaults=3545
PageFileUsage=4376
ParentProcessId=604
PeakPageFileUsage=6296
PeakVirtualSize=2203402219520
PeakWorkingSetSize=9920
Priority=9
PrivatePageCount=4481024
ProcessId=684
QuotaNonPagedPoolUsage=12
QuotaPagedPoolUsage=129
QuotaPeakNonPagedPoolUsage=31
QuotaPeakPagedPoolUsage=178
ReadOperationCount=3
ReadTransferCount=1140
SessionId=0
Status=
TerminationDate=
ThreadCount=7
UserModeTime=2187500
VirtualSize=2203382890496
WindowsVersion=10.0.20348
WorkingSetSize=9605120
WriteOperationCount=1
WriteTransferCount=160


Caption=lsass.exe
CommandLine=C:\Windows\system32\lsass.exe
CreationClassName=Win32_Process
CreationDate=20240905144744.911393-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=lsass.exe
ExecutablePath=C:\Windows\system32\lsass.exe
ExecutionState=
Handle=704
HandleCount=1933
InstallDate=
KernelModeTime=8125000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=lsass.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=10209
OtherTransferCount=1127154
PageFaults=32353
PageFileUsage=60428
ParentProcessId=604
PeakPageFileUsage=87180
PeakVirtualSize=2203688886272
PeakWorkingSetSize=81500
Priority=9
PrivatePageCount=61878272
ProcessId=704
QuotaNonPagedPoolUsage=244
QuotaPagedPoolUsage=296
QuotaPeakNonPagedPoolUsage=287
QuotaPeakPagedPoolUsage=485
ReadOperationCount=1487
ReadTransferCount=31702445
SessionId=0
Status=
TerminationDate=
ThreadCount=36
UserModeTime=11875000
VirtualSize=2203662147584
WindowsVersion=10.0.20348
WorkingSetSize=60153856
WriteOperationCount=205
WriteTransferCount=694415


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k DcomLaunch -p
CreationClassName=Win32_Process
CreationDate=20240905144753.239140-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=916
HandleCount=1006
InstallDate=
KernelModeTime=2187500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1333
OtherTransferCount=32034
PageFaults=6221
PageFileUsage=6764
ParentProcessId=684
PeakPageFileUsage=7652
PeakVirtualSize=2203450744832
PeakWorkingSetSize=22972
Priority=8
PrivatePageCount=6926336
ProcessId=916
QuotaNonPagedPoolUsage=20
QuotaPagedPoolUsage=323
QuotaPeakNonPagedPoolUsage=29
QuotaPeakPagedPoolUsage=330
ReadOperationCount=4
ReadTransferCount=2048
SessionId=0
Status=
TerminationDate=
ThreadCount=12
UserModeTime=1718750
VirtualSize=2203434536960
WindowsVersion=10.0.20348
WorkingSetSize=23199744
WriteOperationCount=0
WriteTransferCount=0


Caption=fontdrvhost.exe
CommandLine=""fontdrvhost.exe""
CreationClassName=Win32_Process
CreationDate=20240905144753.555048-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=fontdrvhost.exe
ExecutablePath=C:\Windows\system32\fontdrvhost.exe
ExecutionState=
Handle=964
HandleCount=33
InstallDate=
KernelModeTime=312500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=fontdrvhost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=61
OtherTransferCount=1576
PageFaults=1400
PageFileUsage=1844
ParentProcessId=596
PeakPageFileUsage=1844
PeakVirtualSize=2203392970752
PeakWorkingSetSize=4964
Priority=8
PrivatePageCount=1888256
ProcessId=964
QuotaNonPagedPoolUsage=7
QuotaPagedPoolUsage=46
QuotaPeakNonPagedPoolUsage=8
QuotaPeakPagedPoolUsage=46
ReadOperationCount=0
ReadTransferCount=0
SessionId=1
Status=
TerminationDate=
ThreadCount=5
UserModeTime=937500
VirtualSize=2203392970752
WindowsVersion=10.0.20348
WorkingSetSize=5083136
WriteOperationCount=0
WriteTransferCount=0


Caption=fontdrvhost.exe
CommandLine=""fontdrvhost.exe""
CreationClassName=Win32_Process
CreationDate=20240905144753.555060-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=fontdrvhost.exe
ExecutablePath=C:\Windows\system32\fontdrvhost.exe
ExecutionState=
Handle=972
HandleCount=33
InstallDate=
KernelModeTime=0
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=fontdrvhost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=22
OtherTransferCount=600
PageFaults=1003
PageFileUsage=1312
ParentProcessId=604
PeakPageFileUsage=1396
PeakVirtualSize=2203389100032
PeakWorkingSetSize=3524
Priority=8
PrivatePageCount=1343488
ProcessId=972
QuotaNonPagedPoolUsage=6
QuotaPagedPoolUsage=38
QuotaPeakNonPagedPoolUsage=7
QuotaPeakPagedPoolUsage=38
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=5
UserModeTime=0
VirtualSize=2203387527168
WindowsVersion=10.0.20348
WorkingSetSize=3563520
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k RPCSS -p
CreationClassName=Win32_Process
CreationDate=20240905144753.847106-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=376
HandleCount=928
InstallDate=
KernelModeTime=4375000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=651
OtherTransferCount=28774
PageFaults=4533
PageFileUsage=5056
ParentProcessId=684
PeakPageFileUsage=5088
PeakVirtualSize=2203411468288
PeakWorkingSetSize=11688
Priority=8
PrivatePageCount=5177344
ProcessId=376
QuotaNonPagedPoolUsage=21
QuotaPagedPoolUsage=116
QuotaPeakNonPagedPoolUsage=29
QuotaPeakPagedPoolUsage=116
ReadOperationCount=3
ReadTransferCount=1536
SessionId=0
Status=
TerminationDate=
ThreadCount=9
UserModeTime=2812500
VirtualSize=2203399147520
WindowsVersion=10.0.20348
WorkingSetSize=11956224
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k DcomLaunch -p -s LSM
CreationClassName=Win32_Process
CreationDate=20240905144754.190561-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=540
HandleCount=341
InstallDate=
KernelModeTime=937500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=101
OtherTransferCount=788
PageFaults=3092
PageFileUsage=2680
ParentProcessId=684
PeakPageFileUsage=23276
PeakVirtualSize=2203428536320
PeakWorkingSetSize=11324
Priority=8
PrivatePageCount=2744320
ProcessId=540
QuotaNonPagedPoolUsage=13
QuotaPagedPoolUsage=144
QuotaPeakNonPagedPoolUsage=18
QuotaPeakPagedPoolUsage=144
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=4
UserModeTime=312500
VirtualSize=2203401838592
WindowsVersion=10.0.20348
WorkingSetSize=11329536
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k termsvcs -s TermService
CreationClassName=Win32_Process
CreationDate=20240905144756.853202-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=1100
HandleCount=891
InstallDate=
KernelModeTime=10156250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=23209
OtherTransferCount=1285180
PageFaults=45643
PageFileUsage=65644
ParentProcessId=684
PeakPageFileUsage=66184
PeakVirtualSize=2203604856832
PeakWorkingSetSize=75400
Priority=8
PrivatePageCount=67219456
ProcessId=1100
QuotaNonPagedPoolUsage=31
QuotaPagedPoolUsage=262
QuotaPeakNonPagedPoolUsage=43
QuotaPeakPagedPoolUsage=268
ReadOperationCount=53
ReadTransferCount=839607
SessionId=0
Status=
TerminationDate=
ThreadCount=43
UserModeTime=11406250
VirtualSize=2203594371072
WindowsVersion=10.0.20348
WorkingSetSize=76959744
WriteOperationCount=6
WriteTransferCount=254


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s NcbService
CreationClassName=Win32_Process
CreationDate=20240905144756.874298-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=1172
HandleCount=218
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=142
OtherTransferCount=4450
PageFaults=2725
PageFileUsage=2128
ParentProcessId=684
PeakPageFileUsage=2496
PeakVirtualSize=2203406241792
PeakWorkingSetSize=10248
Priority=8
PrivatePageCount=2179072
ProcessId=1172
QuotaNonPagedPoolUsage=13
QuotaPagedPoolUsage=89
QuotaPeakNonPagedPoolUsage=33
QuotaPeakPagedPoolUsage=91
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=312500
VirtualSize=2203400474624
WindowsVersion=10.0.20348
WorkingSetSize=10358784
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts
CreationClassName=Win32_Process
CreationDate=20240905144757.251334-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=1272
HandleCount=108
InstallDate=
KernelModeTime=156250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=23
OtherTransferCount=110
PageFaults=1446
PageFileUsage=1204
ParentProcessId=684
PeakPageFileUsage=1396
PeakVirtualSize=2203388305408
PeakWorkingSetSize=5484
Priority=8
PrivatePageCount=1232896
ProcessId=1272
QuotaNonPagedPoolUsage=8
QuotaPagedPoolUsage=58
QuotaPeakNonPagedPoolUsage=9
QuotaPeakPagedPoolUsage=58
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=0
VirtualSize=2203386732544
WindowsVersion=10.0.20348
WorkingSetSize=5566464
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalService -s W32Time
CreationClassName=Win32_Process
CreationDate=20240905144757.251525-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1280
HandleCount=213
InstallDate=
KernelModeTime=312500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=131
OtherTransferCount=1508
PageFaults=2051
PageFileUsage=1684
ParentProcessId=684
PeakPageFileUsage=1964
PeakVirtualSize=2203397607424
PeakWorkingSetSize=7724
Priority=8
PrivatePageCount=1724416
ProcessId=1280
QuotaNonPagedPoolUsage=14
QuotaPagedPoolUsage=72
QuotaPeakNonPagedPoolUsage=15
QuotaPeakPagedPoolUsage=73
ReadOperationCount=1
ReadTransferCount=116
SessionId=0
Status=
TerminationDate=
ThreadCount=4
UserModeTime=0
VirtualSize=2203393417216
WindowsVersion=10.0.20348
WorkingSetSize=7860224
WriteOperationCount=1
WriteTransferCount=160


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s TimeBrokerSvc
CreationClassName=Win32_Process
CreationDate=20240905144757.283972-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1292
HandleCount=183
InstallDate=
KernelModeTime=312500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=55
OtherTransferCount=652
PageFaults=3187
PageFileUsage=1828
ParentProcessId=684
PeakPageFileUsage=2020
PeakVirtualSize=2203405893632
PeakWorkingSetSize=12236
Priority=8
PrivatePageCount=1871872
ProcessId=1292
QuotaNonPagedPoolUsage=11
QuotaPagedPoolUsage=98
QuotaPeakNonPagedPoolUsage=11
QuotaPeakPagedPoolUsage=100
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=0
VirtualSize=2203403796480
WindowsVersion=10.0.20348
WorkingSetSize=12496896
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalService -p -s nsi
CreationClassName=Win32_Process
CreationDate=20240905144757.284730-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1300
HandleCount=119
InstallDate=
KernelModeTime=156250
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=247
OtherTransferCount=10862
PageFaults=1850
PageFileUsage=2604
ParentProcessId=684
PeakPageFileUsage=2796
PeakVirtualSize=2203390050304
PeakWorkingSetSize=6960
Priority=8
PrivatePageCount=2666496
ProcessId=1300
QuotaNonPagedPoolUsage=15
QuotaPagedPoolUsage=57
QuotaPeakNonPagedPoolUsage=16
QuotaPeakPagedPoolUsage=58
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=156250
VirtualSize=2203386380288
WindowsVersion=10.0.20348
WorkingSetSize=7036928
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k NetworkService -p -s Dnscache
CreationClassName=Win32_Process
CreationDate=20240905144757.324033-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1380
HandleCount=270
InstallDate=
KernelModeTime=1250000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=2607
OtherTransferCount=94761
PageFaults=2731
PageFileUsage=2800
ParentProcessId=684
PeakPageFileUsage=3352
PeakVirtualSize=2203413323776
PeakWorkingSetSize=9352
Priority=8
PrivatePageCount=2867200
ProcessId=1380
QuotaNonPagedPoolUsage=16
QuotaPagedPoolUsage=90
QuotaPeakNonPagedPoolUsage=80
QuotaPeakPagedPoolUsage=93
ReadOperationCount=2
ReadTransferCount=824
SessionId=0
Status=
TerminationDate=
ThreadCount=11
UserModeTime=468750
VirtualSize=2203405983744
WindowsVersion=10.0.20348
WorkingSetSize=9228288
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp
CreationClassName=Win32_Process
CreationDate=20240905144757.358582-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1408
HandleCount=211
InstallDate=
KernelModeTime=468750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=75
OtherTransferCount=2454
PageFaults=1907
PageFileUsage=1892
ParentProcessId=684
PeakPageFileUsage=2144
PeakVirtualSize=2203394039808
PeakWorkingSetSize=7180
Priority=8
PrivatePageCount=1937408
ProcessId=1408
QuotaNonPagedPoolUsage=10
QuotaPagedPoolUsage=69
QuotaPeakNonPagedPoolUsage=44
QuotaPeakPagedPoolUsage=70
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=5
UserModeTime=625000
VirtualSize=2203391418368
WindowsVersion=10.0.20348
WorkingSetSize=7307264
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog
CreationClassName=Win32_Process
CreationDate=20240905144757.419865-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=1440
HandleCount=367
InstallDate=
KernelModeTime=5000000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=2635
OtherTransferCount=48030
PageFaults=9350
PageFileUsage=18132
ParentProcessId=684
PeakPageFileUsage=18696
PeakVirtualSize=2203435393024
PeakWorkingSetSize=22916
Priority=8
PrivatePageCount=18567168
ProcessId=1440
QuotaNonPagedPoolUsage=15
QuotaPagedPoolUsage=84
QuotaPeakNonPagedPoolUsage=17
QuotaPeakPagedPoolUsage=96
ReadOperationCount=325
ReadTransferCount=6386176
SessionId=0
Status=
TerminationDate=
ThreadCount=8
UserModeTime=1718750
VirtualSize=2203429130240
WindowsVersion=10.0.20348
WorkingSetSize=23375872
WriteOperationCount=325
WriteTransferCount=5278736


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k netsvcs -p -s gpsvc
CreationClassName=Win32_Process
CreationDate=20240905144757.819346-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1532
HandleCount=288
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=1397
OtherTransferCount=47604
PageFaults=3636
PageFileUsage=2892
ParentProcessId=684
PeakPageFileUsage=2996
PeakVirtualSize=2203411288064
PeakWorkingSetSize=12956
Priority=8
PrivatePageCount=2961408
ProcessId=1532
QuotaNonPagedPoolUsage=17
QuotaPagedPoolUsage=105
QuotaPeakNonPagedPoolUsage=82
QuotaPeakPagedPoolUsage=105
ReadOperationCount=8
ReadTransferCount=504
SessionId=0
Status=
TerminationDate=
ThreadCount=7
UserModeTime=312500
VirtualSize=2203410239488
WindowsVersion=10.0.20348
WorkingSetSize=13258752
WriteOperationCount=4
WriteTransferCount=552


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k netsvcs -p -s ProfSvc
CreationClassName=Win32_Process
CreationDate=20240905144757.819440-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1540
HandleCount=208
InstallDate=
KernelModeTime=468750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=769
OtherTransferCount=28758
PageFaults=3085
PageFileUsage=2288
ParentProcessId=684
PeakPageFileUsage=2568
PeakVirtualSize=2203420729344
PeakWorkingSetSize=11508
Priority=8
PrivatePageCount=2342912
ProcessId=1540
QuotaNonPagedPoolUsage=12
QuotaPagedPoolUsage=115
QuotaPeakNonPagedPoolUsage=13
QuotaPeakPagedPoolUsage=119
ReadOperationCount=2
ReadTransferCount=1024
SessionId=0
Status=
TerminationDate=
ThreadCount=4
UserModeTime=0
VirtualSize=2203417583616
WindowsVersion=10.0.20348
WorkingSetSize=11776000
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\System32\svchost.exe -k netsvcs -p -s Themes
CreationClassName=Win32_Process
CreationDate=20240905144757.820034-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\System32\svchost.exe
ExecutionState=
Handle=1548
HandleCount=168
InstallDate=
KernelModeTime=0
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=24
OtherTransferCount=110
PageFaults=1628
PageFileUsage=1264
ParentProcessId=684
PeakPageFileUsage=1424
PeakVirtualSize=2203392946176
PeakWorkingSetSize=5980
Priority=8
PrivatePageCount=1294336
ProcessId=1548
QuotaNonPagedPoolUsage=8
QuotaPagedPoolUsage=65
QuotaPeakNonPagedPoolUsage=9
QuotaPeakPagedPoolUsage=67
ReadOperationCount=0
ReadTransferCount=0
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=156250
VirtualSize=2203390320640
WindowsVersion=10.0.20348
WorkingSetSize=6066176
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalService -p -s EventSystem
CreationClassName=Win32_Process
CreationDate=20240905144757.821254-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1556
HandleCount=174
InstallDate=
KernelModeTime=468750
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=34
OtherTransferCount=518
PageFaults=2146
PageFileUsage=1852
ParentProcessId=684
PeakPageFileUsage=2072
PeakVirtualSize=2203400835072
PeakWorkingSetSize=8164
Priority=8
PrivatePageCount=1896448
ProcessId=1556
QuotaNonPagedPoolUsage=11
QuotaPagedPoolUsage=74
QuotaPeakNonPagedPoolUsage=11
QuotaPeakPagedPoolUsage=74
ReadOperationCount=34
ReadTransferCount=714
SessionId=0
Status=
TerminationDate=
ThreadCount=5
UserModeTime=156250
VirtualSize=2203397165056
WindowsVersion=10.0.20348
WorkingSetSize=8257536
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k netsvcs -p -s SENS
CreationClassName=Win32_Process
CreationDate=20240905144757.960693-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1648
HandleCount=179
InstallDate=
KernelModeTime=625000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=86
OtherTransferCount=2514
PageFaults=2307
PageFileUsage=1904
ParentProcessId=684
PeakPageFileUsage=2172
PeakVirtualSize=2203402289152
PeakWorkingSetSize=8692
Priority=8
PrivatePageCount=1949696
ProcessId=1648
QuotaNonPagedPoolUsage=11
QuotaPagedPoolUsage=79
QuotaPeakNonPagedPoolUsage=12
QuotaPeakPagedPoolUsage=82
ReadOperationCount=216
ReadTransferCount=4344
SessionId=0
Status=
TerminationDate=
ThreadCount=3
UserModeTime=156250
VirtualSize=2203398041600
WindowsVersion=10.0.20348
WorkingSetSize=8781824
WriteOperationCount=0
WriteTransferCount=0


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p
CreationClassName=Win32_Process
CreationDate=20240905144758.043784-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1712
HandleCount=430
InstallDate=
KernelModeTime=1875000
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=891
OtherTransferCount=47579
PageFaults=8289
PageFileUsage=9560
ParentProcessId=684
PeakPageFileUsage=11548
PeakVirtualSize=2203436605440
PeakWorkingSetSize=21368
Priority=8
PrivatePageCount=9789440
ProcessId=1712
QuotaNonPagedPoolUsage=34
QuotaPagedPoolUsage=115
QuotaPeakNonPagedPoolUsage=267
QuotaPeakPagedPoolUsage=118
ReadOperationCount=1
ReadTransferCount=116
SessionId=0
Status=
TerminationDate=
ThreadCount=13
UserModeTime=2968750
VirtualSize=2203428429824
WindowsVersion=10.0.20348
WorkingSetSize=19763200
WriteOperationCount=2
WriteTransferCount=32928


Caption=svchost.exe
CommandLine=C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
CreationClassName=Win32_Process
CreationDate=20240905144758.191919-240
CSCreationClassName=Win32_ComputerSystem
CSName=GORILLA-DC01-20
Description=svchost.exe
ExecutablePath=C:\Windows\system32\svchost.exe
ExecutionState=
Handle=1740
HandleCount=286
InstallDate=
KernelModeTime=312500
MaximumWorkingSetSize=1380
MinimumWorkingSetSize=200
Name=svchost.exe
OSCreationClassName=Win32_OperatingSystem
OSName=Microsoft Windows Server 2022 Standard Evaluation|C:\Windows|\Device\Harddisk0\Partition1
OtherOperationCount=300
OtherTransferCount=18344
PageFaults=2434
PageFileUsage=1992
ParentProcessId=684
